,STATE,DATE,NEWCONFIRMED,CUMCONFIRMED,NEWDEATHS,CUMDEATHS,GNISID.x,UID,CODE3,SQMI,EVENT_CATG_S,EVENT_CATG_S_1,SCORE,SHORT_DESCRIPT,GNISID.y,RESTRICTIONS,PHASED_REOPENING,COUNTYLEVEL,FACECOVER_RQD,STUSAB,LATITUDE,LONGITUDE,STATEFP
3903,DISTRICT OF COLUMBIA,11/18/2020,156,19465,5,665,1702382,252181023,2520,NA,NA,NA,2.45,NA,NA,NA,NA,NA,NA,DC,38.897438,-77.026817,11
3904,DISTRICT OF COLUMBIA,11/19/2020,213,19678,2,667,1702382,252181023,2520,NA,NA,NA,2.45,NA,NA,NA,NA,NA,NA,DC,38.897438,-77.026817,11
3905,DISTRICT OF COLUMBIA,11/20/2020,130,19808,2,669,1702382,252181023,2520,NA,NA,NA,2.45,NA,NA,NA,NA,NA,NA,DC,38.897438,-77.026817,11
3906,DISTRICT OF COLUMBIA,11/21/2020,153,19961,1,670,1702382,252181023,2520,NA,NA,NA,2.45,NA,NA,NA,NA,NA,NA,DC,38.897438,-77.026817,11
3907,DISTRICT OF COLUMBIA,11/22/2020,190,20151,0,670,1702382,252181023,2520,NA,NA,NA,2.45,NA,NA,NA,NA,NA,NA,DC,38.897438,-77.026817,11
3908,DISTRICT OF COLUMBIA,11/23/2020,139,20290,2,672,1702382,252181023,2520,68,2R,2R,2.85,"Restricting: Non-Essential Businesses, Gyms",1702382,1,0,0,0,DC,38.897438,-77.026817,11
3909,DISTRICT OF COLUMBIA,11/23/2020,139,20290,2,672,1702382,252181023,2520,68,3R,3R,2.85,"Restricting: Indoor Gathering Limit, 10 people",1702382,1,0,0,0,DC,38.897438,-77.026817,11
3910,DISTRICT OF COLUMBIA,11/24/2020,119,20409,1,673,1702382,252181023,2520,NA,NA,NA,2.85,NA,NA,NA,NA,NA,NA,DC,38.897438,-77.026817,11
3911,DISTRICT OF COLUMBIA,11/25/2020,107,20516,4,677,1702382,252181023,2520,68,4R,4R,2.9,"Restricting: Restaurants and Bars, Alcohol Curfew",1702382,1,0,0,0,DC,38.897438,-77.026817,11
3912,DISTRICT OF COLUMBIA,11/26/2020,220,20736,0,677,1702382,252181023,2520,NA,NA,NA,2.9,NA,NA,NA,NA,NA,NA,DC,38.897438,-77.026817,11
3913,DISTRICT OF COLUMBIA,11/27/2020,201,20937,0,677,1702382,252181023,2520,NA,NA,NA,2.9,NA,NA,NA,NA,NA,NA,DC,38.897438,-77.026817,11
3914,DISTRICT OF COLUMBIA,11/28/2020,371,21308,1,678,1702382,252181023,2520,NA,NA,NA,2.9,NA,NA,NA,NA,NA,NA,DC,38.897438,-77.026817,11
3915,DISTRICT OF COLUMBIA,11/29/2020,140,21448,2,680,1702382,252181023,2520,NA,NA,NA,2.9,NA,NA,NA,NA,NA,NA,DC,38.897438,-77.026817,11
3916,DISTRICT OF COLUMBIA,11/30/2020,104,21552,0,680,1702382,252181023,2520,NA,NA,NA,2.9,NA,NA,NA,NA,NA,NA,DC,38.897438,-77.026817,11
3917,DISTRICT OF COLUMBIA,12/1/2020,133,21685,5,685,1702382,252181023,2520,NA,NA,NA,2.9,NA,NA,NA,NA,NA,NA,DC,38.897438,-77.026817,11
3918,DISTRICT OF COLUMBIA,12/2/2020,157,21842,5,690,1702382,252181023,2520,NA,NA,NA,2.9,NA,NA,NA,NA,NA,NA,DC,38.897438,-77.026817,11
3919,DISTRICT OF COLUMBIA,12/3/2020,322,22164,2,692,1702382,252181023,2520,NA,NA,NA,2.9,NA,NA,NA,NA,NA,NA,DC,38.897438,-77.026817,11
3920,DISTRICT OF COLUMBIA,12/4/2020,316,22480,1,693,1702382,252181023,2520,NA,NA,NA,2.9,NA,NA,NA,NA,NA,NA,DC,38.897438,-77.026817,11
3921,DISTRICT OF COLUMBIA,12/5/2020,392,22872,2,695,1702382,252181023,2520,NA,NA,NA,2.9,NA,NA,NA,NA,NA,NA,DC,38.897438,-77.026817,11
3922,DISTRICT OF COLUMBIA,12/6/2020,264,23136,2,697,1702382,252181023,2520,NA,NA,NA,2.9,NA,NA,NA,NA,NA,NA,DC,38.897438,-77.026817,11
3923,DISTRICT OF COLUMBIA,12/7/2020,183,23319,4,701,1702382,252181023,2520,NA,NA,NA,2.9,NA,NA,NA,NA,NA,NA,DC,38.897438,-77.026817,11
3924,DISTRICT OF COLUMBIA,12/8/2020,270,23589,0,701,1702382,252181023,2520,NA,NA,NA,2.9,NA,NA,NA,NA,NA,NA,DC,38.897438,-77.026817,11
3925,DISTRICT OF COLUMBIA,12/9/2020,265,23854,3,704,1702382,252181023,2520,NA,NA,NA,2.9,NA,NA,NA,NA,NA,NA,DC,38.897438,-77.026817,11
3926,DISTRICT OF COLUMBIA,12/10/2020,244,24098,4,708,1702382,252181023,2520,NA,NA,NA,2.9,NA,NA,NA,NA,NA,NA,DC,38.897438,-77.026817,11
3927,DISTRICT OF COLUMBIA,12/11/2020,259,24357,1,709,1702382,252181023,2520,NA,NA,NA,2.9,NA,NA,NA,NA,NA,NA,DC,38.897438,-77.026817,11
3928,DISTRICT OF COLUMBIA,12/12/2020,286,24643,4,713,1702382,252181023,2520,NA,NA,NA,2.9,NA,NA,NA,NA,NA,NA,DC,38.897438,-77.026817,11
3929,DISTRICT OF COLUMBIA,12/13/2020,231,24874,2,715,1702382,252181023,2520,NA,NA,NA,2.9,NA,NA,NA,NA,NA,NA,DC,38.897438,-77.026817,11
3930,DISTRICT OF COLUMBIA,12/14/2020,164,25038,1,716,1702382,252181023,2520,68,4R,4R,3.05,Restricting: Restaurant and Bar Indoor Service (25%),1702382,1,0,0,0,DC,38.897438,-77.026817,11
3931,DISTRICT OF COLUMBIA,12/15/2020,301,25339,4,720,1702382,252181023,2520,NA,NA,NA,3.05,NA,NA,NA,NA,NA,NA,DC,38.897438,-77.026817,11
3932,DISTRICT OF COLUMBIA,12/16/2020,263,25602,0,720,1702382,252181023,2520,68,2R,2R,3.15,"Restricting: Non-Essential Businesses, Retail; Gyms; Entertainment (25%)",1702382,1,0,0,0,DC,38.897438,-77.026817,11
3933,DISTRICT OF COLUMBIA,12/17/2020,228,25830,5,725,1702382,252181023,2520,NA,NA,NA,3.15,NA,NA,NA,NA,NA,NA,DC,38.897438,-77.026817,11
3934,DISTRICT OF COLUMBIA,12/18/2020,274,26104,3,728,1702382,252181023,2520,NA,NA,NA,3.15,NA,NA,NA,NA,NA,NA,DC,38.897438,-77.026817,11
3935,DISTRICT OF COLUMBIA,12/19/2020,238,26342,2,730,1702382,252181023,2520,NA,NA,NA,3.15,NA,NA,NA,NA,NA,NA,DC,38.897438,-77.026817,11
3936,DISTRICT OF COLUMBIA,12/20/2020,259,26601,7,737,1702382,252181023,2520,NA,NA,NA,3.15,NA,NA,NA,NA,NA,NA,DC,38.897438,-77.026817,11
3937,DISTRICT OF COLUMBIA,12/21/2020,139,26740,5,742,1702382,252181023,2520,NA,NA,NA,3.15,NA,NA,NA,NA,NA,NA,DC,38.897438,-77.026817,11
3938,DISTRICT OF COLUMBIA,12/22/2020,160,26900,2,744,1702382,252181023,2520,NA,NA,NA,3.15,NA,NA,NA,NA,NA,NA,DC,38.897438,-77.026817,11
3939,DISTRICT OF COLUMBIA,12/23/2020,326,27226,7,751,1702382,252181023,2520,68,2R,2R,3.5,"Restricting: Non-Essential Businesses, Entertainment",1702382,1,0,0,0,DC,38.897438,-77.026817,11
3940,DISTRICT OF COLUMBIA,12/23/2020,326,27226,7,751,1702382,252181023,2520,68,4R,4R,3.5,Restricting: Restaurant and Bar Indoor Service Closes (Outside Dining Open),1702382,1,0,0,0,DC,38.897438,-77.026817,11
3941,DISTRICT OF COLUMBIA,12/24/2020,210,27436,5,756,1702382,252181023,2520,NA,NA,NA,3.5,NA,NA,NA,NA,NA,NA,DC,38.897438,-77.026817,11
3942,DISTRICT OF COLUMBIA,12/25/2020,0,27436,0,756,1702382,252181023,2520,NA,NA,NA,3.5,NA,NA,NA,NA,NA,NA,DC,38.897438,-77.026817,11
3943,DISTRICT OF COLUMBIA,12/26/2020,274,27710,6,762,1702382,252181023,2520,NA,NA,NA,3.5,NA,NA,NA,NA,NA,NA,DC,38.897438,-77.026817,11
3944,DISTRICT OF COLUMBIA,12/27/2020,492,28202,6,768,1702382,252181023,2520,NA,NA,NA,3.5,NA,NA,NA,NA,NA,NA,DC,38.897438,-77.026817,11
3945,DISTRICT OF COLUMBIA,12/28/2020,140,28342,3,771,1702382,252181023,2520,NA,NA,NA,3.5,NA,NA,NA,NA,NA,NA,DC,38.897438,-77.026817,11
3946,DISTRICT OF COLUMBIA,12/29/2020,193,28535,4,775,1702382,252181023,2520,NA,NA,NA,3.5,NA,NA,NA,NA,NA,NA,DC,38.897438,-77.026817,11
3947,DISTRICT OF COLUMBIA,12/30/2020,223,28758,5,780,1702382,252181023,2520,NA,NA,NA,3.5,NA,NA,NA,NA,NA,NA,DC,38.897438,-77.026817,11
3948,DISTRICT OF COLUMBIA,12/31/2020,225,28983,6,786,1702382,252181023,2520,NA,NA,NA,3.5,NA,NA,NA,NA,NA,NA,DC,38.897438,-77.026817,11
3949,DISTRICT OF COLUMBIA,1/1/2021,269,29252,2,788,1702382,252181023,2520,NA,NA,NA,3.5,NA,NA,NA,NA,NA,NA,DC,38.897438,-77.026817,11
3950,DISTRICT OF COLUMBIA,1/2/2021,257,29509,4,792,1702382,252181023,2520,NA,NA,NA,3.5,NA,NA,NA,NA,NA,NA,DC,38.897438,-77.026817,11
3951,DISTRICT OF COLUMBIA,1/3/2021,255,29764,2,794,1702382,252181023,2520,NA,NA,NA,3.5,NA,NA,NA,NA,NA,NA,DC,38.897438,-77.026817,11
3952,DISTRICT OF COLUMBIA,1/4/2021,140,29904,3,797,1702382,252181023,2520,NA,NA,NA,3.5,NA,NA,NA,NA,NA,NA,DC,38.897438,-77.026817,11
3953,DISTRICT OF COLUMBIA,1/5/2021,262,30166,4,801,1702382,252181023,2520,NA,NA,NA,3.5,NA,NA,NA,NA,NA,NA,DC,38.897438,-77.026817,11
3954,DISTRICT OF COLUMBIA,1/6/2021,316,30482,5,806,1702382,252181023,2520,NA,NA,NA,3.5,NA,NA,NA,NA,NA,NA,DC,38.897438,-77.026817,11
3955,DISTRICT OF COLUMBIA,1/7/2021,268,30750,2,808,1702382,252181023,2520,NA,NA,NA,3.5,NA,NA,NA,NA,NA,NA,DC,38.897438,-77.026817,11
3956,DISTRICT OF COLUMBIA,1/8/2021,357,31107,1,809,1702382,252181023,2520,NA,NA,NA,3.5,NA,NA,NA,NA,NA,NA,DC,38.897438,-77.026817,11
3957,DISTRICT OF COLUMBIA,1/9/2021,350,31457,4,813,1702382,252181023,2520,NA,NA,NA,3.5,NA,NA,NA,NA,NA,NA,DC,38.897438,-77.026817,11
3958,DISTRICT OF COLUMBIA,1/10/2021,334,31791,4,817,1702382,252181023,2520,NA,NA,NA,3.5,NA,NA,NA,NA,NA,NA,DC,38.897438,-77.026817,11
3959,DISTRICT OF COLUMBIA,1/11/2021,202,31993,4,821,1702382,252181023,2520,NA,NA,NA,3.5,NA,NA,NA,NA,NA,NA,DC,38.897438,-77.026817,11
3960,FLORIDA,1/22/2020,NA,0,NA,0,294478,5796978574,57960,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,FL,27.766279,-81.686783,12
3961,FLORIDA,1/23/2020,0,0,0,0,294478,5796978574,57960,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,FL,27.766279,-81.686783,12
3962,FLORIDA,1/24/2020,0,0,0,0,294478,5796978574,57960,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,FL,27.766279,-81.686783,12
3963,FLORIDA,1/25/2020,0,0,0,0,294478,5796978574,57960,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,FL,27.766279,-81.686783,12
3964,FLORIDA,1/26/2020,0,0,0,0,294478,5796978574,57960,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,FL,27.766279,-81.686783,12
3965,FLORIDA,1/27/2020,0,0,0,0,294478,5796978574,57960,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,FL,27.766279,-81.686783,12
3966,FLORIDA,1/28/2020,0,0,0,0,294478,5796978574,57960,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,FL,27.766279,-81.686783,12
3967,FLORIDA,1/29/2020,0,0,0,0,294478,5796978574,57960,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,FL,27.766279,-81.686783,12
3968,FLORIDA,1/30/2020,0,0,0,0,294478,5796978574,57960,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,FL,27.766279,-81.686783,12
3969,FLORIDA,1/31/2020,0,0,0,0,294478,5796978574,57960,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,FL,27.766279,-81.686783,12
3970,FLORIDA,2/1/2020,0,0,0,0,294478,5796978574,57960,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,FL,27.766279,-81.686783,12
3971,FLORIDA,2/2/2020,0,0,0,0,294478,5796978574,57960,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,FL,27.766279,-81.686783,12
3972,FLORIDA,2/3/2020,0,0,0,0,294478,5796978574,57960,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,FL,27.766279,-81.686783,12
3973,FLORIDA,2/4/2020,0,0,0,0,294478,5796978574,57960,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,FL,27.766279,-81.686783,12
3974,FLORIDA,2/5/2020,0,0,0,0,294478,5796978574,57960,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,FL,27.766279,-81.686783,12
3975,FLORIDA,2/6/2020,0,0,0,0,294478,5796978574,57960,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,FL,27.766279,-81.686783,12
3976,FLORIDA,2/7/2020,0,0,0,0,294478,5796978574,57960,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,FL,27.766279,-81.686783,12
3977,FLORIDA,2/8/2020,0,0,0,0,294478,5796978574,57960,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,FL,27.766279,-81.686783,12
3978,FLORIDA,2/9/2020,0,0,0,0,294478,5796978574,57960,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,FL,27.766279,-81.686783,12
3979,FLORIDA,2/10/2020,0,0,0,0,294478,5796978574,57960,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,FL,27.766279,-81.686783,12
3980,FLORIDA,2/11/2020,0,0,0,0,294478,5796978574,57960,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,FL,27.766279,-81.686783,12
3981,FLORIDA,2/12/2020,0,0,0,0,294478,5796978574,57960,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,FL,27.766279,-81.686783,12
3982,FLORIDA,2/13/2020,0,0,0,0,294478,5796978574,57960,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,FL,27.766279,-81.686783,12
3983,FLORIDA,2/14/2020,0,0,0,0,294478,5796978574,57960,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,FL,27.766279,-81.686783,12
3984,FLORIDA,2/15/2020,0,0,0,0,294478,5796978574,57960,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,FL,27.766279,-81.686783,12
3985,FLORIDA,2/16/2020,0,0,0,0,294478,5796978574,57960,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,FL,27.766279,-81.686783,12
3986,FLORIDA,2/17/2020,0,0,0,0,294478,5796978574,57960,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,FL,27.766279,-81.686783,12
3987,FLORIDA,2/18/2020,0,0,0,0,294478,5796978574,57960,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,FL,27.766279,-81.686783,12
3988,FLORIDA,2/19/2020,0,0,0,0,294478,5796978574,57960,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,FL,27.766279,-81.686783,12
3989,FLORIDA,2/20/2020,0,0,0,0,294478,5796978574,57960,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,FL,27.766279,-81.686783,12
3990,FLORIDA,2/21/2020,0,0,0,0,294478,5796978574,57960,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,FL,27.766279,-81.686783,12
3991,FLORIDA,2/22/2020,0,0,0,0,294478,5796978574,57960,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,FL,27.766279,-81.686783,12
3992,FLORIDA,2/23/2020,0,0,0,0,294478,5796978574,57960,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,FL,27.766279,-81.686783,12
3993,FLORIDA,2/24/2020,0,0,0,0,294478,5796978574,57960,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,FL,27.766279,-81.686783,12
3994,FLORIDA,2/25/2020,0,0,0,0,294478,5796978574,57960,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,FL,27.766279,-81.686783,12
3995,FLORIDA,2/26/2020,0,0,0,0,294478,5796978574,57960,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,FL,27.766279,-81.686783,12
3996,FLORIDA,2/27/2020,0,0,0,0,294478,5796978574,57960,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,FL,27.766279,-81.686783,12
3997,FLORIDA,2/28/2020,0,0,0,0,294478,5796978574,57960,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,FL,27.766279,-81.686783,12
3998,FLORIDA,2/29/2020,0,0,0,0,294478,5796978574,57960,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,FL,27.766279,-81.686783,12
3999,FLORIDA,3/1/2020,0,0,0,0,294478,5796978574,57960,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,FL,27.766279,-81.686783,12
4000,FLORIDA,3/2/2020,1,1,0,0,294478,5796978574,57960,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,FL,27.766279,-81.686783,12
4001,FLORIDA,3/3/2020,1,2,0,0,294478,5796978574,57960,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,FL,27.766279,-81.686783,12
4002,FLORIDA,3/4/2020,0,2,0,0,294478,5796978574,57960,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,FL,27.766279,-81.686783,12
4003,FLORIDA,3/5/2020,1,3,0,0,294478,5796978574,57960,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,FL,27.766279,-81.686783,12
4004,FLORIDA,3/6/2020,0,3,0,0,294478,5796978574,57960,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,FL,27.766279,-81.686783,12
4005,FLORIDA,3/7/2020,4,7,0,0,294478,5796978574,57960,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,FL,27.766279,-81.686783,12
4006,FLORIDA,3/8/2020,3,10,2,2,294478,5796978574,57960,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,FL,27.766279,-81.686783,12
4007,FLORIDA,3/9/2020,3,13,0,2,294478,5796978574,57960,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,FL,27.766279,-81.686783,12
4008,FLORIDA,3/10/2020,2,15,0,2,294478,5796978574,57960,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,FL,27.766279,-81.686783,12
4009,FLORIDA,3/11/2020,9,24,0,2,294478,5796978574,57960,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,FL,27.766279,-81.686783,12
4010,FLORIDA,3/12/2020,6,30,0,2,294478,5796978574,57960,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,FL,27.766279,-81.686783,12
4011,FLORIDA,3/13/2020,20,50,0,2,294478,5796978574,57960,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,FL,27.766279,-81.686783,12
4012,FLORIDA,3/14/2020,26,76,0,2,294478,5796978574,57960,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,FL,27.766279,-81.686783,12
4013,FLORIDA,3/15/2020,24,100,1,3,294478,5796978574,57960,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,FL,27.766279,-81.686783,12
4014,FLORIDA,3/16/2020,1,101,0,3,294478,5796978574,57960,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,FL,27.766279,-81.686783,12
4015,FLORIDA,3/17/2020,89,190,2,5,294478,5796978574,57960,53997,4SM,4SM,1,Closing: Restaurants and Bars,294478,1,0,0,0,FL,27.766279,-81.686783,12
4016,FLORIDA,3/18/2020,116,306,2,7,294478,5796978574,57960,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,FL,27.766279,-81.686783,12
4017,FLORIDA,3/19/2020,126,432,2,9,294478,5796978574,57960,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,FL,27.766279,-81.686783,12
4018,FLORIDA,3/20/2020,132,564,2,11,294478,5796978574,57960,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,FL,27.766279,-81.686783,12
4019,FLORIDA,3/21/2020,199,763,2,13,294478,5796978574,57960,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,FL,27.766279,-81.686783,12
4020,FLORIDA,3/22/2020,241,1004,0,13,294478,5796978574,57960,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,FL,27.766279,-81.686783,12
4021,FLORIDA,3/23/2020,223,1227,5,18,294478,5796978574,57960,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,FL,27.766279,-81.686783,12
4022,FLORIDA,3/24/2020,185,1412,0,18,294478,5796978574,57960,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,FL,27.766279,-81.686783,12
4023,FLORIDA,3/25/2020,270,1682,5,23,294478,5796978574,57960,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,FL,27.766279,-81.686783,12
4024,FLORIDA,3/26/2020,675,2357,6,29,294478,5796978574,57960,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,FL,27.766279,-81.686783,12
4025,FLORIDA,3/27/2020,543,2900,6,35,294478,5796978574,57960,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,FL,27.766279,-81.686783,12
4026,FLORIDA,3/28/2020,863,3763,19,54,294478,5796978574,57960,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,FL,27.766279,-81.686783,12
4027,FLORIDA,3/29/2020,483,4246,2,56,294478,5796978574,57960,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,FL,27.766279,-81.686783,12
4028,FLORIDA,3/30/2020,1227,5473,7,63,294478,5796978574,57960,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,FL,27.766279,-81.686783,12
4029,FLORIDA,3/31/2020,1268,6741,22,85,294478,5796978574,57960,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,FL,27.766279,-81.686783,12
4030,FLORIDA,4/1/2020,215,6956,2,87,294478,5796978574,57960,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,FL,27.766279,-81.686783,12
4031,FLORIDA,4/2/2020,2052,9008,77,164,294478,5796978574,57960,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,FL,27.766279,-81.686783,12
4032,FLORIDA,4/3/2020,1260,10268,6,170,294478,5796978574,57960,53997,1SM,1SM,3,Restricting: Stay at Home Order,294478,1,0,0,0,FL,27.766279,-81.686783,12
4033,FLORIDA,4/3/2020,1260,10268,6,170,294478,5796978574,57960,53997,2SM,2SM,3,Closing: All Non-Essential Businesses,294478,1,0,0,0,FL,27.766279,-81.686783,12
4034,FLORIDA,4/4/2020,1269,11537,25,195,294478,5796978574,57960,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,FL,27.766279,-81.686783,12
4035,FLORIDA,4/5/2020,813,12350,26,221,294478,5796978574,57960,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,FL,27.766279,-81.686783,12
4036,FLORIDA,4/6/2020,974,13324,15,236,294478,5796978574,57960,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,FL,27.766279,-81.686783,12
4037,FLORIDA,4/7/2020,1221,14545,47,283,294478,5796978574,57960,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,FL,27.766279,-81.686783,12
4038,FLORIDA,4/8/2020,911,15456,26,309,294478,5796978574,57960,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,FL,27.766279,-81.686783,12
4039,FLORIDA,4/9/2020,908,16364,45,354,294478,5796978574,57960,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,FL,27.766279,-81.686783,12
4040,FLORIDA,4/10/2020,1167,17531,36,390,294478,5796978574,57960,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,FL,27.766279,-81.686783,12
4041,FLORIDA,4/11/2020,963,18494,48,438,294478,5796978574,57960,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,FL,27.766279,-81.686783,12
4042,FLORIDA,4/12/2020,1401,19895,23,461,294478,5796978574,57960,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,FL,27.766279,-81.686783,12
4043,FLORIDA,4/13/2020,1124,21019,38,499,294478,5796978574,57960,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,FL,27.766279,-81.686783,12
4044,FLORIDA,4/14/2020,609,21628,72,571,294478,5796978574,57960,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,FL,27.766279,-81.686783,12
4045,FLORIDA,4/15/2020,883,22511,25,596,294478,5796978574,57960,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,FL,27.766279,-81.686783,12
4046,FLORIDA,4/16/2020,832,23343,72,668,294478,5796978574,57960,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,FL,27.766279,-81.686783,12
4047,FLORIDA,4/17/2020,1416,24759,57,725,294478,5796978574,57960,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,FL,27.766279,-81.686783,12
4048,FLORIDA,4/18/2020,733,25492,23,748,294478,5796978574,57960,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,FL,27.766279,-81.686783,12
4049,FLORIDA,4/19/2020,822,26314,26,774,294478,5796978574,57960,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,FL,27.766279,-81.686783,12
4050,FLORIDA,4/20/2020,745,27059,48,822,294478,5796978574,57960,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,FL,27.766279,-81.686783,12
4051,FLORIDA,4/21/2020,810,27869,45,867,294478,5796978574,57960,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,FL,27.766279,-81.686783,12
4052,FLORIDA,4/22/2020,440,28309,26,893,294478,5796978574,57960,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,FL,27.766279,-81.686783,12
4053,FLORIDA,4/23/2020,1339,29648,94,987,294478,5796978574,57960,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,FL,27.766279,-81.686783,12
4054,FLORIDA,4/24/2020,885,30533,59,1046,294478,5796978574,57960,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,FL,27.766279,-81.686783,12
4055,FLORIDA,4/25/2020,306,30839,9,1055,294478,5796978574,57960,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,FL,27.766279,-81.686783,12
4056,FLORIDA,4/26/2020,693,31532,20,1075,294478,5796978574,57960,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,FL,27.766279,-81.686783,12
4057,FLORIDA,4/27/2020,606,32138,13,1088,294478,5796978574,57960,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,FL,27.766279,-81.686783,12
4058,FLORIDA,4/28/2020,710,32848,83,1171,294478,5796978574,57960,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,FL,27.766279,-81.686783,12
4059,FLORIDA,4/29/2020,345,33193,47,1218,294478,5796978574,57960,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,FL,27.766279,-81.686783,12
4060,FLORIDA,4/30/2020,497,33690,50,1268,294478,5796978574,57960,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,FL,27.766279,-81.686783,12
4061,FLORIDA,5/1/2020,1038,34728,46,1314,294478,5796978574,57960,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,FL,27.766279,-81.686783,12
